 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.006                  2.993                  0.658              
   950.000                 -1.091                  2.834                  0.833              
   900.000                 -4.873                  2.012                  0.741              
   850.000                 -8.425                  1.341                  0.658              
   800.000                -12.070                  0.846                  0.557              
   750.000                -15.855                  0.481                  0.432              
   700.000                -19.920                  0.242                  0.329              
   650.000                -24.357                  0.114                  0.263              
   600.000                -29.213                  0.052                  0.221              
   550.000                -34.590                  0.025                  0.187              
   500.000                -40.640                  0.020                  0.214              
   450.000                -47.306                  0.017                  0.307              
   400.000                -54.621                  0.014                  0.472              
   350.000                -62.708                  0.013                  0.816              
   300.000                -71.293                  0.004                  0.886              
   250.000                -74.963                  0.003                  0.934              
   200.000                -73.587                  0.001                  0.282              
   150.000                -74.141                  0.001                  0.211              
   100.000                -72.273                  0.001                  0.095              
    80.000                -68.798                  0.001                  0.034              
    60.000                -61.047                  0.001                  0.009              
    40.000                -50.756                  0.001                  0.002              
    30.000                -42.487                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
