 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.789                  6.393                  0.695              
   950.000                  8.661                  6.196                  0.870              
   900.000                  5.532                  4.583                  0.737              
   850.000                  2.078                  3.456                  0.677              
   800.000                 -1.354                  2.434                  0.592              
   750.000                 -4.398                  1.425                  0.468              
   700.000                 -7.751                  0.790                  0.348              
   650.000                -11.477                  0.420                  0.257              
   600.000                -15.764                  0.228                  0.201              
   550.000                -20.785                  0.142                  0.183              
   500.000                -26.641                  0.111                  0.209              
   450.000                -33.352                  0.102                  0.302              
   400.000                -40.849                  0.096                  0.522              
   350.000                -49.181                  0.066                  0.780              
   300.000                -58.511                  0.021                  0.804              
   250.000                -69.006                  0.008                  0.998              
   200.000                -65.453                  0.001                  0.099              
   150.000                -66.836                  0.001                  0.073              
   100.000                -68.309                  0.001                  0.059              
    80.000                -68.520                  0.001                  0.047              
    60.000                -66.624                  0.001                  0.027              
    40.000                -64.711                  0.001                  0.013              
    30.000                -65.696                  0.001                  0.011              
    25.000                -71.602                  0.001                  0.019              
