  N levels =   24          CBMF=     9.895     SST=   25.79 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    23.088      13.957473     0.048    0.00       2.030
    950.0    18.874      13.711167     0.051    0.00       1.783
    900.0    17.001      10.717215     0.053    0.00       1.961
    850.0    14.364       8.912774     0.056    0.00       1.711
    800.0    11.796       7.199649     0.057    0.00       1.637
    750.0     9.150       5.828146     0.059    0.00       1.578
    700.0     6.069       4.798047     0.060    0.00       1.548
    650.0     2.577       3.945547     0.061    0.00       1.559
    600.0    -1.418       3.091353     0.063    0.00       1.588
    550.0    -5.194       2.252402     0.066    0.00       1.627
    500.0    -9.642       1.674406     0.069    0.00       1.738
    450.0   -14.934       1.042844     0.073    0.00       1.961
    400.0   -21.134       0.531870     0.077    0.00       2.042
    350.0   -28.590       0.239257     0.085    0.00       1.820
    300.0   -37.627       0.140485     0.096    0.00       1.484
    250.0   -48.437       0.067969     0.117    0.00       1.321
    200.0   -61.579       0.027374     0.153    0.00       1.010
    150.0   -71.356       0.002938     0.202    0.00       0.289
    100.0   -68.942       0.001000     0.405    0.00      -0.084
     80.0   -66.422       0.001000     0.755    0.00      -0.135
     60.0   -59.612       0.001000     2.042    0.00      -0.271
     40.0   -49.472       0.001000     5.238    0.00      -0.474
     30.0   -41.421       0.001000     8.440    0.00      -0.635
     25.0   -26.708       0.001000    10.124    0.00      -0.929
