 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.767                  3.379                  0.636              
   950.000                  0.682                  3.203                  0.804              
   900.000                 -3.110                  2.385                  0.745              
   850.000                 -6.609                  1.629                  0.667              
   800.000                -10.190                  1.056                  0.548              
   750.000                -13.930                  0.611                  0.394              
   700.000                -17.894                  0.300                  0.278              
   650.000                -22.222                  0.156                  0.209              
   600.000                -27.082                  0.078                  0.173              
   550.000                -32.431                  0.036                  0.160              
   500.000                -38.477                  0.025                  0.196              
   450.000                -45.209                  0.023                  0.349              
   400.000                -52.522                  0.016                  0.607              
   350.000                -60.601                  0.013                  0.765              
   300.000                -69.577                  0.006                  1.008              
   250.000                -74.203                  0.003                  0.999              
   200.000                -72.952                  0.001                  0.175              
   150.000                -73.986                  0.001                  0.151              
   100.000                -73.066                  0.001                  0.092              
    80.000                -70.498                  0.001                  0.052              
    60.000                -64.067                  0.001                  0.017              
    40.000                -55.432                  0.001                  0.004              
    30.000                -48.961                  0.001                  0.001              
    25.000                -37.498                  0.001                  0.000              
