 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.620                  3.165                  0.633              
   950.000                 -0.481                  3.005                  0.801              
   900.000                 -4.231                  2.169                  0.744              
   850.000                 -7.772                  1.467                  0.667              
   800.000                -11.372                  0.925                  0.554              
   750.000                -15.112                  0.518                  0.408              
   700.000                -19.132                  0.258                  0.301              
   650.000                -23.508                  0.118                  0.236              
   600.000                -28.368                  0.070                  0.208              
   550.000                -33.731                  0.030                  0.194              
   500.000                -39.734                  0.022                  0.238              
   450.000                -46.405                  0.019                  0.388              
   400.000                -53.730                  0.016                  0.644              
   350.000                -61.831                  0.015                  0.873              
   300.000                -70.638                  0.005                  1.003              
   250.000                -74.610                  0.003                  0.999              
   200.000                -73.014                  0.001                  0.198              
   150.000                -73.681                  0.001                  0.159              
   100.000                -71.936                  0.001                  0.091              
    80.000                -68.518                  0.001                  0.051              
    60.000                -60.782                  0.001                  0.016              
    40.000                -50.539                  0.001                  0.004              
    30.000                -42.351                  0.001                  0.001              
    25.000                -26.099                  0.001                  0.000              
