  N levels =   24          CBMF=    18.087     SST=   10.06 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.226       4.168941     0.048    0.00       1.280
    950.0     3.137       3.979087     0.051    0.00       1.515
    900.0    -0.453       3.096080     0.053    0.00       1.481
    850.0    -3.811       2.152191     0.056    0.00       1.483
    800.0    -7.225       1.427254     0.057    0.00       1.578
    750.0   -10.807       0.900695     0.059    0.00       1.592
    700.0   -14.684       0.527025     0.060    0.00       1.525
    650.0   -18.908       0.285921     0.061    0.00       1.395
    600.0   -23.636       0.166886     0.063    0.00       1.215
    550.0   -29.050       0.103380     0.066    0.00       1.016
    500.0   -35.201       0.085333     0.069    0.00       0.914
    450.0   -41.953       0.065050     0.073    0.00       0.941
    400.0   -49.293       0.035270     0.077    0.00       0.889
    350.0   -57.419       0.019104     0.085    0.00       0.725
    300.0   -66.448       0.009302     0.096    0.00       0.513
    250.0   -73.293       0.003950     0.117    0.00       0.217
    200.0   -70.844       0.001000     0.153    0.00       0.060
    150.0   -71.755       0.001000     0.202    0.00       0.007
    100.0   -71.188       0.001000     0.405    0.00      -0.010
     80.0   -68.909       0.001000     0.755    0.00      -0.021
     60.0   -62.739       0.001000     2.042    0.00      -0.052
     40.0   -54.441       0.001000     5.238    0.00      -0.093
     30.0   -48.361       0.001000     8.440    0.00      -0.124
     25.0   -37.646       0.001000    10.124    0.00      -0.177
