 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.226                  4.169                  0.687              
   950.000                  3.137                  3.979                  0.861              
   900.000                 -0.453                  3.096                  0.738              
   850.000                 -3.811                  2.152                  0.684              
   800.000                 -7.225                  1.427                  0.583              
   750.000                -10.807                  0.901                  0.455              
   700.000                -14.684                  0.527                  0.350              
   650.000                -18.908                  0.286                  0.273              
   600.000                -23.636                  0.167                  0.224              
   550.000                -29.050                  0.103                  0.208              
   500.000                -35.201                  0.085                  0.246              
   450.000                -41.953                  0.065                  0.386              
   400.000                -49.293                  0.035                  0.581              
   350.000                -57.419                  0.019                  0.689              
   300.000                -66.448                  0.009                  0.953              
   250.000                -73.293                  0.004                  1.016              
   200.000                -70.844                  0.001                  0.180              
   150.000                -71.755                  0.001                  0.124              
   100.000                -71.188                  0.001                  0.072              
    80.000                -68.909                  0.001                  0.045              
    60.000                -62.739                  0.001                  0.017              
    40.000                -54.441                  0.001                  0.005              
    30.000                -48.361                  0.001                  0.002              
    25.000                -37.646                  0.001                  0.001              
