 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.654                  3.349                  0.625              
   950.000                  0.570                  3.174                  0.791              
   900.000                 -3.231                  2.360                  0.747              
   850.000                 -6.741                  1.613                  0.660              
   800.000                -10.335                  1.041                  0.542              
   750.000                -14.074                  0.580                  0.386              
   700.000                -18.006                  0.282                  0.271              
   650.000                -22.352                  0.158                  0.202              
   600.000                -27.233                  0.075                  0.168              
   550.000                -32.584                  0.035                  0.147              
   500.000                -38.635                  0.025                  0.177              
   450.000                -45.352                  0.021                  0.310              
   400.000                -52.652                  0.016                  0.555              
   350.000                -60.728                  0.012                  0.785              
   300.000                -69.708                  0.006                  0.999              
   250.000                -74.273                  0.003                  0.999              
   200.000                -73.066                  0.001                  0.188              
   150.000                -74.101                  0.001                  0.167              
   100.000                -73.158                  0.001                  0.100              
    80.000                -70.571                  0.001                  0.057              
    60.000                -64.124                  0.001                  0.018              
    40.000                -55.473                  0.001                  0.004              
    30.000                -48.986                  0.001                  0.002              
    25.000                -37.488                  0.001                  0.000              
