  N levels =   24          CBMF=    20.492     SST=    7.79 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.654       3.348652     0.048    0.00       0.911
    950.0     0.570       3.173558     0.051    0.00       1.330
    900.0    -3.231       2.360371     0.053    0.00       1.382
    850.0    -6.741       1.613233     0.056    0.00       1.502
    800.0   -10.335       1.041481     0.057    0.00       1.639
    750.0   -14.074       0.580091     0.059    0.00       1.603
    700.0   -18.006       0.281540     0.060    0.00       1.489
    650.0   -22.352       0.157703     0.061    0.00       1.316
    600.0   -27.233       0.075385     0.063    0.00       1.106
    550.0   -32.584       0.034627     0.066    0.00       0.777
    500.0   -38.635       0.024508     0.069    0.00       0.585
    450.0   -45.352       0.021490     0.073    0.00       0.566
    400.0   -52.652       0.015697     0.077    0.00       0.406
    350.0   -60.728       0.012143     0.085    0.00       0.379
    300.0   -69.708       0.005732     0.096    0.00       0.089
    250.0   -74.273       0.003401     0.117    0.00       0.018
    200.0   -73.066       0.001000     0.153    0.00       0.000
    150.0   -74.101       0.001000     0.202    0.00       0.002
    100.0   -73.158       0.001000     0.405    0.00       0.000
     80.0   -70.571       0.001000     0.755    0.00      -0.005
     60.0   -64.124       0.001000     2.042    0.00      -0.018
     40.0   -55.473       0.001000     5.238    0.00      -0.035
     30.0   -48.986       0.001000     8.440    0.00      -0.048
     25.0   -37.488       0.001000    10.124    0.00      -0.071
