  N levels =   24          CBMF=    21.112     SST=    7.51 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.312       3.267271     0.048    0.00       1.257
    950.0     0.228       3.092665     0.051    0.00       1.533
    900.0    -3.603       2.275687     0.053    0.00       1.526
    850.0    -7.130       1.552139     0.056    0.00       1.535
    800.0   -10.707       0.986713     0.057    0.00       1.612
    750.0   -14.402       0.564546     0.059    0.00       1.592
    700.0   -18.398       0.313868     0.060    0.00       1.508
    650.0   -22.798       0.148957     0.061    0.00       1.376
    600.0   -27.625       0.091288     0.063    0.00       1.203
    550.0   -32.992       0.038179     0.066    0.00       0.996
    500.0   -38.949       0.024666     0.069    0.00       0.892
    450.0   -45.664       0.024538     0.073    0.00       0.910
    400.0   -53.061       0.021019     0.077    0.00       0.787
    350.0   -61.191       0.015504     0.085    0.00       0.673
    300.0   -70.002       0.005424     0.096    0.00       0.415
    250.0   -74.209       0.003435     0.117    0.00       0.218
    200.0   -72.190       0.001000     0.153    0.00       0.064
    150.0   -72.631       0.001000     0.202    0.00       0.021
    100.0   -71.012       0.001000     0.405    0.00      -0.007
     80.0   -67.740       0.001000     0.755    0.00      -0.018
     60.0   -60.222       0.001000     2.042    0.00      -0.043
     40.0   -50.183       0.001000     5.238    0.00      -0.076
     30.0   -42.145       0.001000     8.440    0.00      -0.103
     25.0   -26.164       0.001000    10.124    0.00      -0.157
