  N levels =   24          CBMF=    20.666     SST=    7.70 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.550       3.342592     0.048    0.00       1.302
    950.0     0.467       3.169230     0.051    0.00       1.553
    900.0    -3.336       2.360557     0.053    0.00       1.547
    850.0    -6.867       1.619209     0.056    0.00       1.541
    800.0   -10.466       1.028598     0.057    0.00       1.607
    750.0   -14.164       0.541153     0.059    0.00       1.586
    700.0   -18.086       0.278830     0.060    0.00       1.503
    650.0   -22.495       0.128444     0.061    0.00       1.382
    600.0   -27.291       0.061432     0.063    0.00       1.219
    550.0   -32.691       0.030247     0.066    0.00       1.036
    500.0   -38.743       0.022276     0.069    0.00       0.951
    450.0   -45.397       0.018983     0.073    0.00       0.974
    400.0   -52.663       0.014354     0.077    0.00       0.849
    350.0   -60.742       0.012086     0.085    0.00       0.727
    300.0   -69.734       0.005622     0.096    0.00       0.467
    250.0   -74.103       0.003492     0.117    0.00       0.254
    200.0   -71.987       0.001000     0.153    0.00       0.089
    150.0   -72.415       0.001000     0.202    0.00       0.027
    100.0   -70.825       0.001000     0.405    0.00      -0.008
     80.0   -67.592       0.001000     0.755    0.00      -0.019
     60.0   -60.082       0.001000     2.042    0.00      -0.043
     40.0   -50.088       0.001000     5.238    0.00      -0.077
     30.0   -42.078       0.001000     8.440    0.00      -0.103
     25.0   -26.180       0.001000    10.124    0.00      -0.157
