 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.550                  3.343                  0.681              
   950.000                  0.467                  3.169                  0.855              
   900.000                 -3.336                  2.361                  0.750              
   850.000                 -6.867                  1.619                  0.683              
   800.000                -10.466                  1.029                  0.582              
   750.000                -14.164                  0.541                  0.456              
   700.000                -18.086                  0.279                  0.358              
   650.000                -22.495                  0.128                  0.291              
   600.000                -27.291                  0.061                  0.247              
   550.000                -32.691                  0.030                  0.228              
   500.000                -38.743                  0.022                  0.260              
   450.000                -45.397                  0.019                  0.383              
   400.000                -52.663                  0.014                  0.559              
   350.000                -60.742                  0.012                  0.688              
   300.000                -69.734                  0.006                  0.886              
   250.000                -74.103                  0.003                  0.996              
   200.000                -71.987                  0.001                  0.309              
   150.000                -72.415                  0.001                  0.114              
   100.000                -70.825                  0.001                  0.057              
    80.000                -67.592                  0.001                  0.033              
    60.000                -60.082                  0.001                  0.010              
    40.000                -50.088                  0.001                  0.003              
    30.000                -42.078                  0.001                  0.001              
    25.000                -26.180                  0.001                  0.000              
