 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.982                  2.987                  0.648              
   950.000                 -1.115                  2.827                  0.823              
   900.000                 -4.901                  2.005                  0.735              
   850.000                 -8.458                  1.339                  0.650              
   800.000                -12.114                  0.843                  0.544              
   750.000                -15.884                  0.463                  0.411              
   700.000                -19.916                  0.247                  0.304              
   650.000                -24.390                  0.123                  0.235              
   600.000                -29.267                  0.058                  0.194              
   550.000                -34.635                  0.025                  0.161              
   500.000                -40.673                  0.019                  0.191              
   450.000                -47.338                  0.016                  0.292              
   400.000                -54.653                  0.014                  0.473              
   350.000                -62.741                  0.013                  0.844              
   300.000                -71.320                  0.004                  0.937              
   250.000                -74.967                  0.003                  0.986              
   200.000                -73.595                  0.001                  0.259              
   150.000                -74.150                  0.001                  0.148              
   100.000                -72.282                  0.001                  0.070              
    80.000                -68.806                  0.001                  0.036              
    60.000                -61.054                  0.001                  0.010              
    40.000                -50.762                  0.001                  0.002              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
