  N levels =   24          CBMF=    20.442     SST=    7.82 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.689       3.356370     0.048    0.00       0.975
    950.0     0.604       3.180454     0.051    0.00       1.360
    900.0    -3.193       2.362134     0.053    0.00       1.397
    850.0    -6.697       1.612249     0.056    0.00       1.502
    800.0   -10.281       1.044358     0.057    0.00       1.635
    750.0   -14.025       0.605236     0.059    0.00       1.610
    700.0   -17.997       0.296583     0.060    0.00       1.492
    650.0   -22.322       0.160458     0.061    0.00       1.317
    600.0   -27.195       0.080095     0.063    0.00       1.103
    550.0   -32.539       0.035997     0.066    0.00       0.817
    500.0   -38.579       0.025187     0.069    0.00       0.654
    450.0   -45.310       0.022489     0.073    0.00       0.646
    400.0   -52.622       0.016512     0.077    0.00       0.500
    350.0   -60.699       0.012631     0.085    0.00       0.426
    300.0   -69.667       0.005624     0.096    0.00       0.161
    250.0   -74.250       0.003414     0.117    0.00       0.027
    200.0   -73.024       0.001000     0.153    0.00       0.015
    150.0   -74.061       0.001000     0.202    0.00       0.002
    100.0   -73.129       0.001000     0.405    0.00       0.000
     80.0   -70.548       0.001000     0.755    0.00      -0.004
     60.0   -64.106       0.001000     2.042    0.00      -0.015
     40.0   -55.460       0.001000     5.238    0.00      -0.029
     30.0   -48.979       0.001000     8.440    0.00      -0.040
     25.0   -37.494       0.001000    10.124    0.00      -0.060
