 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.689                  3.356                  0.636              
   950.000                  0.604                  3.180                  0.803              
   900.000                 -3.193                  2.362                  0.743              
   850.000                 -6.697                  1.612                  0.665              
   800.000                -10.281                  1.044                  0.547              
   750.000                -14.025                  0.605                  0.393              
   700.000                -17.997                  0.297                  0.277              
   650.000                -22.322                  0.160                  0.206              
   600.000                -27.195                  0.080                  0.169              
   550.000                -32.539                  0.036                  0.152              
   500.000                -38.579                  0.025                  0.186              
   450.000                -45.310                  0.022                  0.332              
   400.000                -52.622                  0.017                  0.577              
   350.000                -60.699                  0.013                  0.764              
   300.000                -69.667                  0.006                  1.007              
   250.000                -74.250                  0.003                  1.000              
   200.000                -73.024                  0.001                  0.174              
   150.000                -74.061                  0.001                  0.150              
   100.000                -73.129                  0.001                  0.091              
    80.000                -70.548                  0.001                  0.052              
    60.000                -64.106                  0.001                  0.016              
    40.000                -55.460                  0.001                  0.004              
    30.000                -48.979                  0.001                  0.001              
    25.000                -37.494                  0.001                  0.000              
