 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.625                  3.349                  0.634              
   950.000                  0.538                  3.174                  0.801              
   900.000                 -3.296                  2.369                  0.741              
   850.000                 -6.844                  1.627                  0.661              
   800.000                -10.444                  1.021                  0.544              
   750.000                -14.121                  0.516                  0.390              
   700.000                -18.020                  0.261                  0.273              
   650.000                -22.432                  0.117                  0.200              
   600.000                -27.232                  0.051                  0.162              
   550.000                -32.611                  0.026                  0.140              
   500.000                -38.640                  0.019                  0.168              
   450.000                -45.276                  0.016                  0.299              
   400.000                -52.553                  0.013                  0.526              
   350.000                -60.652                  0.011                  0.764              
   300.000                -69.685                  0.006                  1.004              
   250.000                -74.286                  0.003                  1.001              
   200.000                -73.100                  0.001                  0.177              
   150.000                -74.132                  0.001                  0.152              
   100.000                -73.181                  0.001                  0.091              
    80.000                -70.589                  0.001                  0.051              
    60.000                -64.139                  0.001                  0.016              
    40.000                -55.484                  0.001                  0.004              
    30.000                -48.993                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
