  N levels =   24          CBMF=    21.050     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.625       3.348566     0.048    0.00       0.964
    950.0     0.538       3.174339     0.051    0.00       1.365
    900.0    -3.296       2.369115     0.053    0.00       1.399
    850.0    -6.844       1.627469     0.056    0.00       1.505
    800.0   -10.444       1.021232     0.057    0.00       1.639
    750.0   -14.121       0.515849     0.059    0.00       1.610
    700.0   -18.020       0.260670     0.060    0.00       1.506
    650.0   -22.432       0.116604     0.061    0.00       1.336
    600.0   -27.232       0.051415     0.063    0.00       1.129
    550.0   -32.611       0.025662     0.066    0.00       0.812
    500.0   -38.640       0.018927     0.069    0.00       0.632
    450.0   -45.276       0.016429     0.073    0.00       0.620
    400.0   -52.553       0.012597     0.077    0.00       0.477
    350.0   -60.652       0.011130     0.085    0.00       0.422
    300.0   -69.685       0.005682     0.096    0.00       0.146
    250.0   -74.286       0.003392     0.117    0.00       0.029
    200.0   -73.100       0.001000     0.153    0.00       0.015
    150.0   -74.132       0.001000     0.202    0.00       0.001
    100.0   -73.181       0.001000     0.405    0.00       0.000
     80.0   -70.589       0.001000     0.755    0.00      -0.003
     60.0   -64.139       0.001000     2.042    0.00      -0.011
     40.0   -55.484       0.001000     5.238    0.00      -0.022
     30.0   -48.993       0.001000     8.440    0.00      -0.030
     25.0   -37.490       0.001000    10.124    0.00      -0.046
