  N levels =   24          CBMF=    20.953     SST=    7.05 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.650       3.171089     0.048    0.00       1.105
    950.0    -0.449       3.012922     0.051    0.00       1.463
    900.0    -4.182       2.172786     0.053    0.00       1.466
    850.0    -7.715       1.457776     0.056    0.00       1.522
    800.0   -11.322       0.912069     0.057    0.00       1.625
    750.0   -15.061       0.509406     0.059    0.00       1.600
    700.0   -19.071       0.270679     0.060    0.00       1.502
    650.0   -23.510       0.134541     0.061    0.00       1.343
    600.0   -28.360       0.063286     0.063    0.00       1.151
    550.0   -33.708       0.028751     0.066    0.00       0.885
    500.0   -39.734       0.021335     0.069    0.00       0.747
    450.0   -46.404       0.018824     0.073    0.00       0.738
    400.0   -53.716       0.016038     0.077    0.00       0.607
    350.0   -61.803       0.014962     0.085    0.00       0.530
    300.0   -70.554       0.005002     0.096    0.00       0.264
    250.0   -74.514       0.003276     0.117    0.00       0.092
    200.0   -72.721       0.001000     0.153    0.00       0.041
    150.0   -73.225       0.001000     0.202    0.00       0.000
    100.0   -71.537       0.001000     0.405    0.00      -0.005
     80.0   -68.198       0.001000     0.755    0.00      -0.017
     60.0   -60.563       0.001000     2.042    0.00      -0.042
     40.0   -50.429       0.001000     5.238    0.00      -0.076
     30.0   -42.297       0.001000     8.440    0.00      -0.103
     25.0   -26.127       0.001000    10.124    0.00      -0.157
