  N levels =   24          CBMF=    15.589     SST=   13.13 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    10.223       5.309666     0.048    0.00       1.652
    950.0     6.116       5.125898     0.051    0.00       1.741
    900.0     2.819       3.790866     0.053    0.00       1.703
    850.0    -0.680       2.902752     0.056    0.00       1.570
    800.0    -3.900       1.957576     0.057    0.00       1.565
    750.0    -7.195       1.182318     0.059    0.00       1.560
    700.0   -10.687       0.729748     0.060    0.00       1.530
    650.0   -14.793       0.438822     0.061    0.00       1.461
    600.0   -19.376       0.260287     0.063    0.00       1.362
    550.0   -24.675       0.164521     0.066    0.00       1.268
    500.0   -30.746       0.112014     0.069    0.00       1.278
    450.0   -37.467       0.075540     0.073    0.00       1.379
    400.0   -44.859       0.048586     0.077    0.00       1.326
    350.0   -53.080       0.024899     0.085    0.00       1.140
    300.0   -62.362       0.016519     0.096    0.00       0.896
    250.0   -71.230       0.005412     0.117    0.00       0.589
    200.0   -68.782       0.001000     0.153    0.00       0.215
    150.0   -69.109       0.001000     0.202    0.00       0.039
    100.0   -67.813       0.001000     0.405    0.00      -0.036
     80.0   -64.876       0.001000     0.755    0.00      -0.055
     60.0   -57.617       0.001000     2.042    0.00      -0.104
     40.0   -48.058       0.001000     5.238    0.00      -0.167
     30.0   -40.758       0.001000     8.440    0.00      -0.216
     25.0   -26.520       0.001000    10.124    0.00      -0.311
