  N levels =   24          CBMF=    19.292     SST=    8.52 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.496       3.601928     0.048    0.00       1.123
    950.0     1.412       3.422749     0.051    0.00       1.423
    900.0    -2.299       2.581240     0.053    0.00       1.439
    850.0    -5.740       1.762933     0.056    0.00       1.495
    800.0    -9.269       1.154311     0.057    0.00       1.607
    750.0   -12.980       0.711926     0.059    0.00       1.602
    700.0   -16.982       0.384589     0.060    0.00       1.492
    650.0   -21.310       0.193305     0.061    0.00       1.338
    600.0   -26.145       0.099531     0.063    0.00       1.132
    550.0   -31.589       0.058941     0.066    0.00       0.910
    500.0   -37.695       0.043597     0.069    0.00       0.787
    450.0   -44.340       0.032586     0.073    0.00       0.797
    400.0   -51.604       0.019953     0.077    0.00       0.687
    350.0   -59.664       0.014023     0.085    0.00       0.568
    300.0   -68.567       0.006802     0.096    0.00       0.314
    250.0   -74.051       0.003517     0.117    0.00       0.105
    200.0   -72.563       0.001000     0.153    0.00       0.035
    150.0   -73.542       0.001000     0.202    0.00       0.008
    100.0   -72.697       0.001000     0.405    0.00      -0.001
     80.0   -70.192       0.001000     0.755    0.00      -0.007
     60.0   -63.800       0.001000     2.042    0.00      -0.023
     40.0   -55.222       0.001000     5.238    0.00      -0.045
     30.0   -48.827       0.001000     8.440    0.00      -0.061
     25.0   -37.531       0.001000    10.124    0.00      -0.090
