  N levels =   24          CBMF=     8.954     SST=   34.80 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    32.762      25.243845     0.048    0.00       2.099
    950.0    28.472      24.935282     0.051    0.00      -0.274
    900.0    27.047      20.980349     0.053    0.00       1.082
    850.0    24.572      18.591524     0.056    0.00       1.051
    800.0    22.293      16.506031     0.057    0.00       1.314
    750.0    19.908      14.657049     0.059    0.00       1.539
    700.0    17.400      12.935222     0.060    0.00       1.758
    650.0    14.695      11.304134     0.061    0.00       1.982
    600.0    11.700       9.772830     0.063    0.00       2.161
    550.0     8.354       8.275797     0.066    0.00       2.346
    500.0     4.566       6.812162     0.069    0.00       2.518
    450.0     0.584       4.863506     0.073    0.00       2.716
    400.0    -4.485       3.434731     0.077    0.00       2.909
    350.0    -9.954       2.259041     0.085    0.00       2.834
    300.0   -16.603       1.184468     0.096    0.00       2.994
    250.0   -24.691       0.380705     0.117    0.00       2.733
    200.0   -36.607       0.243138     0.153    0.00       2.328
    150.0   -52.507       0.167084     0.202    0.00       1.391
    100.0   -69.681       0.016817     0.405    0.00       0.352
     80.0   -59.290       0.001000     0.755    0.00      -0.064
     60.0   -50.284       0.001000     2.042    0.00      -0.152
     40.0   -42.741       0.001000     5.238    0.00      -0.203
     30.0   -37.436       0.001000     8.440    0.00      -0.238
     25.0   -27.357       0.001000    10.124    0.00      -0.305
