  N levels =   24          CBMF=    13.287     SST=   16.65 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    13.810       7.071652     0.048    0.00       1.876
    950.0     9.676       6.858649     0.051    0.00       1.574
    900.0     6.780       4.979825     0.053    0.00       1.818
    850.0     3.493       3.783949     0.056    0.00       1.650
    800.0     0.218       2.746634     0.057    0.00       1.657
    750.0    -3.166       1.844531     0.059    0.00       1.650
    700.0    -6.393       1.110210     0.060    0.00       1.652
    650.0    -9.996       0.642576     0.061    0.00       1.642
    600.0   -14.133       0.371972     0.063    0.00       1.617
    550.0   -18.983       0.232094     0.066    0.00       1.593
    500.0   -24.701       0.174333     0.069    0.00       1.636
    450.0   -31.376       0.155880     0.073    0.00       1.747
    400.0   -38.876       0.109225     0.077    0.00       1.774
    350.0   -47.142       0.060311     0.085    0.00       1.780
    300.0   -56.539       0.024185     0.096    0.00       1.560
    250.0   -67.196       0.009768     0.117    0.00       1.250
    200.0   -68.719       0.001000     0.153    0.00       0.819
    150.0   -67.852       0.001000     0.202    0.00       0.419
    100.0   -65.924       0.001000     0.405    0.00       0.005
     80.0   -63.038       0.001000     0.755    0.00      -0.051
     60.0   -56.057       0.001000     2.042    0.00      -0.086
     40.0   -46.849       0.001000     5.238    0.00      -0.132
     30.0   -39.974       0.001000     8.440    0.00      -0.166
     25.0   -26.714       0.001000    10.124    0.00      -0.232
