 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.247                  3.059                  0.694              
   950.000                 -0.849                  2.900                  0.869              
   900.000                 -4.608                  2.070                  0.766              
   850.000                 -8.148                  1.379                  0.703              
   800.000                -11.785                  0.867                  0.614              
   750.000                -15.568                  0.469                  0.507              
   700.000                -19.555                  0.242                  0.421              
   650.000                -24.001                  0.132                  0.361              
   600.000                -28.903                  0.068                  0.320              
   550.000                -34.278                  0.027                  0.292              
   500.000                -40.307                  0.020                  0.305              
   450.000                -46.976                  0.017                  0.382              
   400.000                -54.294                  0.015                  0.512              
   350.000                -62.390                  0.014                  0.695              
   300.000                -71.001                  0.005                  0.773              
   250.000                -74.792                  0.003                  0.831              
   200.000                -73.194                  0.001                  0.312              
   150.000                -73.710                  0.001                  0.277              
   100.000                -71.915                  0.001                  0.211              
    80.000                -68.527                  0.001                  0.033              
    60.000                -60.861                  0.001                  0.008              
    40.000                -50.640                  0.001                  0.002              
    30.000                -42.418                  0.001                  0.001              
    25.000                -26.097                  0.001                  0.000              
