  N levels =   24          CBMF=    21.200     SST=    6.69 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.247       3.058504     0.048    0.00       1.344
    950.0    -0.849       2.900059     0.051    0.00       1.360
    900.0    -4.608       2.069567     0.053    0.00       1.553
    850.0    -8.148       1.378860     0.056    0.00       1.550
    800.0   -11.785       0.867035     0.057    0.00       1.641
    750.0   -15.568       0.468871     0.059    0.00       1.639
    700.0   -19.555       0.241894     0.060    0.00       1.585
    650.0   -24.001       0.132327     0.061    0.00       1.493
    600.0   -28.903       0.068250     0.063    0.00       1.374
    550.0   -34.278       0.026737     0.066    0.00       1.178
    500.0   -40.307       0.020257     0.069    0.00       1.103
    450.0   -46.976       0.017430     0.073    0.00       1.127
    400.0   -54.294       0.014878     0.077    0.00       1.076
    350.0   -62.390       0.013991     0.085    0.00       1.055
    300.0   -71.001       0.004679     0.096    0.00       0.806
    250.0   -74.792       0.003137     0.117    0.00       0.696
    200.0   -73.194       0.001000     0.153    0.00       0.476
    150.0   -73.710       0.001000     0.202    0.00       0.335
    100.0   -71.915       0.001000     0.405    0.00       0.101
     80.0   -68.527       0.001000     0.755    0.00      -0.006
     60.0   -60.861       0.001000     2.042    0.00      -0.020
     40.0   -50.640       0.001000     5.238    0.00      -0.037
     30.0   -42.418       0.001000     8.440    0.00      -0.051
     25.0   -26.097       0.001000    10.124    0.00      -0.078
