  N levels =   24          CBMF=    12.673     SST=   17.46 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.666       7.527098     0.048    0.00       1.581
    950.0    10.525       7.314546     0.051    0.00       1.656
    900.0     7.709       5.371800     0.053    0.00       1.566
    850.0     4.452       4.140257     0.056    0.00       1.427
    800.0     1.150       3.070623     0.057    0.00       1.433
    750.0    -2.243       2.102005     0.059    0.00       1.484
    700.0    -5.394       1.261137     0.060    0.00       1.517
    650.0    -8.900       0.727520     0.061    0.00       1.505
    600.0   -12.919       0.416237     0.063    0.00       1.395
    550.0   -17.677       0.256168     0.066    0.00       1.233
    500.0   -23.337       0.181728     0.069    0.00       1.107
    450.0   -29.897       0.137573     0.073    0.00       1.137
    400.0   -37.262       0.113702     0.077    0.00       1.169
    350.0   -45.608       0.080772     0.085    0.00       1.087
    300.0   -55.099       0.036019     0.096    0.00       0.862
    250.0   -65.832       0.011979     0.117    0.00       0.603
    200.0   -68.781       0.001195     0.153    0.00       0.186
    150.0   -70.808       0.001000     0.202    0.00      -0.010
    100.0   -71.423       0.001000     0.405    0.00      -0.034
     80.0   -69.956       0.001000     0.755    0.00      -0.064
     60.0   -64.007       0.001000     2.042    0.00      -0.183
     40.0   -55.238       0.001000     5.238    0.00      -0.358
     30.0   -48.630       0.001000     8.440    0.00      -0.490
     25.0   -37.672       0.001000    10.124    0.00      -0.710
