  N levels =   24          CBMF=    16.591     SST=   10.74 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.717       4.304677     0.048    0.00       1.686
    950.0     3.624       4.138902     0.051    0.00       1.501
    900.0     0.154       3.043644     0.053    0.00       1.707
    850.0    -3.392       2.238720     0.056    0.00       1.609
    800.0    -6.765       1.489836     0.057    0.00       1.660
    750.0   -10.303       0.945174     0.059    0.00       1.660
    700.0   -14.138       0.552288     0.060    0.00       1.632
    650.0   -18.336       0.313943     0.061    0.00       1.577
    600.0   -23.085       0.180566     0.063    0.00       1.502
    550.0   -28.497       0.114365     0.066    0.00       1.433
    500.0   -34.630       0.083044     0.069    0.00       1.451
    450.0   -41.311       0.054987     0.073    0.00       1.541
    400.0   -48.605       0.029456     0.077    0.00       1.546
    350.0   -56.753       0.018925     0.085    0.00       1.468
    300.0   -65.799       0.010154     0.096    0.00       1.231
    250.0   -72.834       0.004245     0.117    0.00       1.047
    200.0   -69.480       0.001000     0.153    0.00       0.662
    150.0   -69.723       0.001000     0.202    0.00       0.364
    100.0   -68.360       0.001000     0.405    0.00       0.043
     80.0   -65.400       0.001000     0.755    0.00      -0.026
     60.0   -58.276       0.001000     2.042    0.00      -0.050
     40.0   -48.725       0.001000     5.238    0.00      -0.081
     30.0   -41.235       0.001000     8.440    0.00      -0.106
     25.0   -26.402       0.001000    10.124    0.00      -0.155
