 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.717                  4.305                  0.743              
   950.000                  3.624                  4.139                  0.923              
   900.000                  0.154                  3.044                  0.780              
   850.000                 -3.392                  2.239                  0.736              
   800.000                 -6.765                  1.490                  0.664              
   750.000                -10.303                  0.945                  0.585              
   700.000                -14.138                  0.552                  0.518              
   650.000                -18.336                  0.314                  0.464              
   600.000                -23.085                  0.181                  0.420              
   550.000                -28.497                  0.114                  0.395              
   500.000                -34.630                  0.083                  0.403              
   450.000                -41.311                  0.055                  0.449              
   400.000                -48.605                  0.029                  0.496              
   350.000                -56.753                  0.019                  0.537              
   300.000                -65.799                  0.010                  0.604              
   250.000                -72.834                  0.004                  0.734              
   200.000                -69.480                  0.001                  0.453              
   150.000                -69.723                  0.001                  0.390              
   100.000                -68.360                  0.001                  0.239              
    80.000                -65.400                  0.001                  0.022              
    60.000                -58.276                  0.001                  0.007              
    40.000                -48.725                  0.001                  0.002              
    30.000                -41.235                  0.001                  0.001              
    25.000                -26.402                  0.001                  0.000              
