 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.971                  2.984                  0.667              
   950.000                 -1.126                  2.824                  0.843              
   900.000                 -4.913                  2.003                  0.749              
   850.000                 -8.471                  1.338                  0.671              
   800.000                -12.127                  0.843                  0.575              
   750.000                -15.899                  0.467                  0.456              
   700.000                -19.939                  0.245                  0.358              
   650.000                -24.404                  0.121                  0.294              
   600.000                -29.277                  0.057                  0.252              
   550.000                -34.646                  0.025                  0.218              
   500.000                -40.685                  0.019                  0.240              
   450.000                -47.349                  0.016                  0.322              
   400.000                -54.663                  0.014                  0.474              
   350.000                -62.747                  0.013                  0.798              
   300.000                -71.332                  0.004                  0.854              
   250.000                -74.970                  0.003                  0.892              
   200.000                -73.599                  0.001                  0.278              
   150.000                -74.154                  0.001                  0.239              
   100.000                -72.285                  0.001                  0.158              
    80.000                -68.809                  0.001                  0.036              
    60.000                -61.057                  0.001                  0.009              
    40.000                -50.765                  0.001                  0.002              
    30.000                -42.493                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
