  N levels =   24          CBMF=    21.023     SST=    7.84 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.701       3.369164     0.048    0.00       0.947
    950.0     0.613       3.195132     0.051    0.00       1.339
    900.0    -3.221       2.388244     0.053    0.00       1.384
    850.0    -6.780       1.654268     0.056    0.00       1.498
    800.0   -10.388       1.045451     0.057    0.00       1.635
    750.0   -14.068       0.520334     0.059    0.00       1.605
    700.0   -17.937       0.237003     0.060    0.00       1.481
    650.0   -22.291       0.107713     0.061    0.00       1.311
    600.0   -27.102       0.065021     0.063    0.00       1.101
    550.0   -32.497       0.025585     0.066    0.00       0.808
    500.0   -38.499       0.018269     0.069    0.00       0.634
    450.0   -45.136       0.016625     0.073    0.00       0.617
    400.0   -52.436       0.014813     0.077    0.00       0.463
    350.0   -60.590       0.015661     0.085    0.00       0.408
    300.0   -69.598       0.005762     0.096    0.00       0.128
    250.0   -74.235       0.003420     0.117    0.00       0.022
    200.0   -73.005       0.001000     0.153    0.00       0.008
    150.0   -74.041       0.001000     0.202    0.00       0.002
    100.0   -73.113       0.001000     0.405    0.00       0.000
     80.0   -70.536       0.001000     0.755    0.00      -0.005
     60.0   -64.097       0.001000     2.042    0.00      -0.018
     40.0   -55.453       0.001000     5.238    0.00      -0.035
     30.0   -48.974       0.001000     8.440    0.00      -0.048
     25.0   -37.495       0.001000    10.124    0.00      -0.072
