 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.351                  3.085                  0.660              
   950.000                 -0.748                  2.927                  0.833              
   900.000                 -4.499                  2.093                  0.742              
   850.000                 -8.036                  1.395                  0.666              
   800.000                -11.661                  0.879                  0.561              
   750.000                -15.435                  0.498                  0.428              
   700.000                -19.465                  0.258                  0.323              
   650.000                -23.903                  0.128                  0.252              
   600.000                -28.769                  0.061                  0.210              
   550.000                -34.125                  0.027                  0.184              
   500.000                -40.158                  0.020                  0.215              
   450.000                -46.829                  0.017                  0.337              
   400.000                -54.152                  0.015                  0.529              
   350.000                -62.255                  0.014                  0.779              
   300.000                -70.879                  0.005                  0.942              
   250.000                -74.713                  0.003                  1.034              
   200.000                -73.063                  0.001                  0.251              
   150.000                -73.573                  0.001                  0.125              
   100.000                -71.790                  0.001                  0.064              
    80.000                -68.401                  0.001                  0.035              
    60.000                -60.765                  0.001                  0.011              
    40.000                -50.576                  0.001                  0.002              
    30.000                -42.386                  0.001                  0.001              
    25.000                -26.105                  0.001                  0.000              
