 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 16.161                  8.447                  0.767              
   950.000                 12.007                  8.226                  0.952              
   900.000                  9.354                  6.095                  0.782              
   850.000                  6.157                  4.790                  0.726              
   800.000                  2.888                  3.629                  0.656              
   750.000                 -0.493                  2.613                  0.592              
   700.000                 -3.606                  1.665                  0.546              
   650.000                 -6.947                  1.002                  0.503              
   600.000                -10.734                  0.588                  0.463              
   550.000                -15.204                  0.363                  0.434              
   500.000                -20.616                  0.278                  0.426              
   450.000                -27.154                  0.281                  0.445              
   400.000                -34.677                  0.214                  0.418              
   350.000                -42.901                  0.083                  0.438              
   300.000                -52.327                  0.052                  0.540              
   250.000                -63.148                  0.018                  0.816              
   200.000                -70.285                  0.002                  0.912              
   150.000                -68.620                  0.001                  0.275              
   100.000                -67.004                  0.001                  0.058              
    80.000                -64.235                  0.001                  0.038              
    60.000                -56.792                  0.001                  0.015              
    40.000                -47.044                  0.001                  0.005              
    30.000                -39.932                  0.001                  0.002              
    25.000                -26.674                  0.001                  0.001              
