  N levels =   24          CBMF=    18.464     SST=    9.35 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.418       3.915786     0.048    0.00       1.249
    950.0     2.333       3.730617     0.051    0.00       1.515
    900.0    -1.290       2.857961     0.053    0.00       1.489
    850.0    -4.671       1.970755     0.056    0.00       1.506
    800.0    -8.129       1.303039     0.057    0.00       1.604
    750.0   -11.759       0.821205     0.059    0.00       1.599
    700.0   -15.694       0.489155     0.060    0.00       1.506
    650.0   -20.008       0.269055     0.061    0.00       1.355
    600.0   -24.796       0.148772     0.063    0.00       1.167
    550.0   -30.242       0.095140     0.066    0.00       0.975
    500.0   -36.396       0.074331     0.069    0.00       0.888
    450.0   -43.081       0.054115     0.073    0.00       0.902
    400.0   -50.346       0.028923     0.077    0.00       0.806
    350.0   -58.419       0.017412     0.085    0.00       0.658
    300.0   -67.357       0.008110     0.096    0.00       0.442
    250.0   -73.591       0.003780     0.117    0.00       0.158
    200.0   -70.986       0.001000     0.153    0.00       0.065
    150.0   -71.693       0.001000     0.202    0.00      -0.010
    100.0   -70.416       0.001000     0.405    0.00      -0.018
     80.0   -67.231       0.001000     0.755    0.00      -0.039
     60.0   -59.612       0.001000     2.042    0.00      -0.090
     40.0   -49.622       0.001000     5.238    0.00      -0.157
     30.0   -41.749       0.001000     8.440    0.00      -0.209
     25.0   -26.262       0.001000    10.124    0.00      -0.313
