 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.118                  4.771                  0.670              
   950.000                  5.012                  4.609                  0.841              
   900.000                  1.507                  3.523                  0.734              
   850.000                 -2.167                  2.723                  0.687              
   800.000                 -5.569                  1.714                  0.572              
   750.000                 -8.894                  0.900                  0.421              
   700.000                -12.584                  0.444                  0.303              
   650.000                -16.640                  0.203                  0.226              
   600.000                -21.174                  0.091                  0.184              
   550.000                -26.318                  0.045                  0.173              
   500.000                -32.189                  0.029                  0.210              
   450.000                -38.845                  0.036                  0.346              
   400.000                -46.330                  0.089                  0.599              
   350.000                -54.696                  0.033                  0.691              
   300.000                -63.951                  0.013                  0.976              
   250.000                -72.407                  0.005                  0.999              
   200.000                -69.891                  0.001                  0.124              
   150.000                -71.110                  0.001                  0.103              
   100.000                -71.721                  0.001                  0.078              
    80.000                -70.928                  0.001                  0.057              
    60.000                -67.197                  0.001                  0.026              
    40.000                -62.141                  0.001                  0.009              
    30.000                -59.606                  0.001                  0.005              
    25.000                -57.863                  0.001                  0.003              
