  N levels =   24          CBMF=    15.951     SST=   11.76 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.867       4.689021     0.048    0.00       1.000
    950.0     4.767       4.523046     0.051    0.00       1.283
    900.0     1.340       3.360457     0.053    0.00       1.299
    850.0    -2.236       2.535618     0.056    0.00       1.409
    800.0    -5.601       1.691661     0.057    0.00       1.586
    750.0    -9.087       1.003660     0.059    0.00       1.612
    700.0   -12.760       0.553245     0.060    0.00       1.515
    650.0   -16.932       0.307249     0.061    0.00       1.347
    600.0   -21.683       0.173842     0.063    0.00       1.140
    550.0   -27.084       0.103883     0.066    0.00       0.896
    500.0   -33.124       0.064797     0.069    0.00       0.760
    450.0   -39.740       0.038453     0.073    0.00       0.742
    400.0   -47.027       0.023800     0.077    0.00       0.661
    350.0   -55.212       0.018111     0.085    0.00       0.509
    300.0   -64.379       0.011995     0.096    0.00       0.325
    250.0   -72.640       0.004370     0.117    0.00       0.013
    200.0   -70.271       0.001000     0.153    0.00       0.010
    150.0   -71.487       0.001000     0.202    0.00      -0.002
    100.0   -72.005       0.001000     0.405    0.00      -0.001
     80.0   -71.150       0.001000     0.755    0.00      -0.003
     60.0   -67.374       0.001000     2.042    0.00      -0.008
     40.0   -62.265       0.001000     5.238    0.00      -0.015
     30.0   -59.681       0.001000     8.440    0.00      -0.019
     25.0   -57.845       0.001000    10.124    0.00      -0.023
