 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.867                  4.689                  0.657              
   950.000                  4.767                  4.523                  0.826              
   900.000                  1.340                  3.360                  0.732              
   850.000                 -2.236                  2.536                  0.694              
   800.000                 -5.601                  1.692                  0.566              
   750.000                 -9.087                  1.004                  0.408              
   700.000                -12.760                  0.553                  0.289              
   650.000                -16.932                  0.307                  0.213              
   600.000                -21.683                  0.174                  0.174              
   550.000                -27.084                  0.104                  0.159              
   500.000                -33.124                  0.065                  0.194              
   450.000                -39.740                  0.038                  0.339              
   400.000                -47.027                  0.024                  0.595              
   350.000                -55.212                  0.018                  0.655              
   300.000                -64.379                  0.012                  0.988              
   250.000                -72.640                  0.004                  0.999              
   200.000                -70.271                  0.001                  0.125              
   150.000                -71.487                  0.001                  0.109              
   100.000                -72.005                  0.001                  0.080              
    80.000                -71.150                  0.001                  0.057              
    60.000                -67.374                  0.001                  0.025              
    40.000                -62.265                  0.001                  0.008              
    30.000                -59.681                  0.001                  0.005              
    25.000                -57.845                  0.001                  0.003              
