 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.967                  2.983                  0.638              
   950.000                 -1.131                  2.823                  0.813              
   900.000                 -4.918                  2.004                  0.730              
   850.000                 -8.473                  1.339                  0.641              
   800.000                -12.126                  0.848                  0.533              
   750.000                -15.913                  0.482                  0.397              
   700.000                -19.980                  0.235                  0.285              
   650.000                -24.402                  0.110                  0.215              
   600.000                -29.260                  0.054                  0.172              
   550.000                -34.642                  0.025                  0.136              
   500.000                -40.687                  0.019                  0.170              
   450.000                -47.351                  0.016                  0.274              
   400.000                -54.667                  0.014                  0.469              
   350.000                -62.752                  0.013                  0.895              
   300.000                -71.337                  0.004                  0.974              
   250.000                -74.972                  0.003                  1.012              
   200.000                -73.601                  0.001                  0.214              
   150.000                -74.156                  0.001                  0.149              
   100.000                -72.287                  0.001                  0.076              
    80.000                -68.811                  0.001                  0.038              
    60.000                -61.059                  0.001                  0.010              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.493                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
