 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.647                  5.070                  0.709              
   950.000                  5.544                  4.890                  0.887              
   900.000                  2.221                  3.597                  0.739              
   850.000                 -1.273                  2.732                  0.680              
   800.000                 -4.512                  1.850                  0.598              
   750.000                 -7.875                  1.182                  0.489              
   700.000                -11.532                  0.718                  0.391              
   650.000                -15.612                  0.438                  0.311              
   600.000                -20.279                  0.268                  0.263              
   550.000                -25.635                  0.166                  0.253              
   500.000                -31.721                  0.108                  0.301              
   450.000                -38.414                  0.067                  0.430              
   400.000                -45.752                  0.038                  0.596              
   350.000                -53.948                  0.020                  0.792              
   300.000                -63.199                  0.015                  0.976              
   250.000                -71.763                  0.005                  1.027              
   200.000                -69.089                  0.001                  0.188              
   150.000                -70.445                  0.001                  0.145              
   100.000                -69.758                  0.001                  0.076              
    80.000                -66.822                  0.001                  0.048              
    60.000                -59.091                  0.001                  0.018              
    40.000                -48.944                  0.001                  0.005              
    30.000                -41.207                  0.001                  0.002              
    25.000                -26.359                  0.001                  0.001              
