 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.026                  2.998                  0.643              
   950.000                 -1.071                  2.839                  0.816              
   900.000                 -4.849                  2.020                  0.733              
   850.000                 -8.398                  1.349                  0.647              
   800.000                -12.052                  0.857                  0.539              
   750.000                -15.858                  0.471                  0.404              
   700.000                -19.888                  0.220                  0.293              
   650.000                -24.280                  0.109                  0.222              
   600.000                -29.161                  0.062                  0.179              
   550.000                -34.568                  0.025                  0.147              
   500.000                -40.609                  0.020                  0.182              
   450.000                -47.275                  0.017                  0.295              
   400.000                -54.591                  0.014                  0.495              
   350.000                -62.679                  0.013                  0.870              
   300.000                -71.269                  0.004                  0.975              
   250.000                -74.953                  0.003                  1.009              
   200.000                -73.575                  0.001                  0.191              
   150.000                -74.129                  0.001                  0.141              
   100.000                -72.263                  0.001                  0.073              
    80.000                -68.789                  0.001                  0.038              
    60.000                -61.039                  0.001                  0.011              
    40.000                -50.750                  0.001                  0.002              
    30.000                -42.483                  0.001                  0.001              
    25.000                -26.081                  0.001                  0.000              
