 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.499                  3.617                  0.636              
   950.000                  1.412                  3.441                  0.804              
   900.000                 -2.345                  2.629                  0.760              
   850.000                 -5.858                  1.825                  0.676              
   800.000                 -9.445                  1.164                  0.559              
   750.000                -13.125                  0.604                  0.414              
   700.000                -16.974                  0.272                  0.300              
   650.000                -21.313                  0.126                  0.239              
   600.000                -26.160                  0.062                  0.210              
   550.000                -31.573                  0.037                  0.207              
   500.000                -37.560                  0.025                  0.258              
   450.000                -44.140                  0.020                  0.436              
   400.000                -51.384                  0.015                  0.746              
   350.000                -59.484                  0.013                  0.793              
   300.000                -68.457                  0.007                  0.999              
   250.000                -74.129                  0.003                  0.998              
   200.000                -72.771                  0.001                  0.183              
   150.000                -73.814                  0.001                  0.165              
   100.000                -72.954                  0.001                  0.104              
    80.000                -70.391                  0.001                  0.062              
    60.000                -63.932                  0.001                  0.022              
    40.000                -55.288                  0.001                  0.006              
    30.000                -48.850                  0.001                  0.002              
    25.000                -37.488                  0.001                  0.001              
