 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.804                  5.448                  0.677              
   950.000                  6.687                  5.277                  0.849              
   900.000                  3.303                  4.029                  0.729              
   850.000                 -0.313                  3.156                  0.666              
   800.000                 -3.603                  2.050                  0.564              
   750.000                 -6.846                  1.163                  0.410              
   700.000                -10.415                  0.617                  0.290              
   650.000                -14.335                  0.306                  0.208              
   600.000                -18.735                  0.150                  0.164              
   550.000                -23.764                  0.083                  0.158              
   500.000                -29.591                  0.076                  0.199              
   450.000                -36.353                  0.117                  0.317              
   400.000                -43.998                  0.109                  0.575              
   350.000                -52.387                  0.050                  0.705              
   300.000                -61.697                  0.017                  0.946              
   250.000                -70.899                  0.006                  1.000              
   200.000                -67.983                  0.001                  0.100              
   150.000                -69.252                  0.001                  0.083              
   100.000                -70.288                  0.001                  0.065              
    80.000                -70.114                  0.001                  0.051              
    60.000                -67.566                  0.001                  0.027              
    40.000                -64.390                  0.001                  0.011              
    30.000                -63.888                  0.001                  0.008              
    25.000                -66.607                  0.001                  0.010              
