 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.993                  2.992                  0.640              
   950.000                 -1.104                  2.832                  0.813              
   900.000                 -4.888                  2.013                  0.732              
   850.000                 -8.444                  1.347                  0.645              
   800.000                -12.105                  0.849                  0.536              
   750.000                -15.888                  0.441                  0.400              
   700.000                -19.870                  0.223                  0.287              
   650.000                -24.319                  0.122                  0.215              
   600.000                -29.223                  0.066                  0.174              
   550.000                -34.618                  0.025                  0.142              
   500.000                -40.650                  0.019                  0.176              
   450.000                -47.317                  0.016                  0.291              
   400.000                -54.634                  0.014                  0.495              
   350.000                -62.723                  0.013                  0.884              
   300.000                -71.303                  0.004                  0.989              
   250.000                -74.962                  0.003                  1.006              
   200.000                -73.588                  0.001                  0.185              
   150.000                -74.143                  0.001                  0.145              
   100.000                -72.275                  0.001                  0.075              
    80.000                -68.800                  0.001                  0.039              
    60.000                -61.049                  0.001                  0.011              
    40.000                -50.758                  0.001                  0.002              
    30.000                -42.488                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
