 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.285                  3.068                  0.678              
   950.000                 -0.814                  2.909                  0.853              
   900.000                 -4.569                  2.083                  0.753              
   850.000                 -8.105                  1.388                  0.681              
   800.000                -11.736                  0.880                  0.583              
   750.000                -15.538                  0.487                  0.464              
   700.000                -19.552                  0.229                  0.369              
   650.000                -23.938                  0.116                  0.304              
   600.000                -28.816                  0.064                  0.261              
   550.000                -34.212                  0.026                  0.233              
   500.000                -40.248                  0.020                  0.256              
   450.000                -46.919                  0.018                  0.354              
   400.000                -54.240                  0.015                  0.508              
   350.000                -62.338                  0.014                  0.713              
   300.000                -70.955                  0.005                  0.826              
   250.000                -74.764                  0.003                  0.907              
   200.000                -73.140                  0.001                  0.327              
   150.000                -73.657                  0.001                  0.224              
   100.000                -71.862                  0.001                  0.097              
    80.000                -68.474                  0.001                  0.030              
    60.000                -60.833                  0.001                  0.009              
    40.000                -50.613                  0.001                  0.002              
    30.000                -42.404                  0.001                  0.001              
    25.000                -26.100                  0.001                  0.000              
