 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.931                  3.452                  0.659              
   950.000                  0.850                  3.277                  0.830              
   900.000                 -2.892                  2.457                  0.743              
   850.000                 -6.373                  1.684                  0.678              
   800.000                 -9.955                  1.103                  0.568              
   750.000                -13.708                  0.643                  0.429              
   700.000                -17.675                  0.324                  0.319              
   650.000                -22.010                  0.155                  0.251              
   600.000                -26.861                  0.078                  0.216              
   550.000                -32.307                  0.046                  0.213              
   500.000                -38.378                  0.033                  0.264              
   450.000                -45.007                  0.025                  0.435              
   400.000                -52.252                  0.017                  0.681              
   350.000                -60.306                  0.014                  0.810              
   300.000                -69.178                  0.006                  1.026              
   250.000                -74.062                  0.004                  1.002              
   200.000                -72.031                  0.001                  0.160              
   150.000                -72.573                  0.001                  0.127              
   100.000                -71.020                  0.001                  0.077              
    80.000                -67.733                  0.001                  0.044              
    60.000                -60.130                  0.001                  0.014              
    40.000                -50.064                  0.001                  0.004              
    30.000                -42.066                  0.001                  0.001              
    25.000                -26.183                  0.001                  0.000              
