  N levels =   24          CBMF=    18.517     SST=    9.36 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.462       3.926971     0.048    0.00       1.118
    950.0     2.376       3.744394     0.051    0.00       1.408
    900.0    -1.260       2.897948     0.053    0.00       1.414
    850.0    -4.668       2.009605     0.056    0.00       1.474
    800.0    -8.177       1.325121     0.057    0.00       1.598
    750.0   -11.840       0.778259     0.059    0.00       1.596
    700.0   -15.701       0.407227     0.060    0.00       1.478
    650.0   -19.994       0.209353     0.061    0.00       1.314
    600.0   -24.859       0.115245     0.063    0.00       1.110
    550.0   -30.347       0.072485     0.066    0.00       0.906
    500.0   -36.422       0.050041     0.069    0.00       0.807
    450.0   -42.995       0.033040     0.073    0.00       0.822
    400.0   -50.220       0.019345     0.077    0.00       0.706
    350.0   -58.311       0.014070     0.085    0.00       0.544
    300.0   -67.303       0.007910     0.096    0.00       0.348
    250.0   -73.673       0.003733     0.117    0.00       0.087
    200.0   -71.769       0.001000     0.153    0.00       0.038
    150.0   -72.745       0.001000     0.202    0.00      -0.002
    100.0   -72.043       0.001000     0.405    0.00      -0.006
     80.0   -69.619       0.001000     0.755    0.00      -0.018
     60.0   -63.312       0.001000     2.042    0.00      -0.049
     40.0   -54.864       0.001000     5.238    0.00      -0.091
     30.0   -48.609       0.001000     8.440    0.00      -0.123
     25.0   -37.585       0.001000    10.124    0.00      -0.178
