  N levels =   24          CBMF=    21.205     SST=    6.71 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.271       3.063193     0.048    0.00       1.091
    950.0    -0.827       2.904711     0.051    0.00       1.475
    900.0    -4.584       2.075363     0.053    0.00       1.480
    850.0    -8.120       1.382047     0.056    0.00       1.525
    800.0   -11.749       0.876503     0.057    0.00       1.615
    750.0   -15.549       0.507440     0.059    0.00       1.596
    700.0   -19.603       0.241375     0.060    0.00       1.505
    650.0   -23.989       0.112268     0.061    0.00       1.362
    600.0   -28.843       0.061358     0.063    0.00       1.179
    550.0   -34.229       0.026260     0.066    0.00       0.880
    500.0   -40.264       0.019812     0.069    0.00       0.738
    450.0   -46.935       0.017047     0.073    0.00       0.724
    400.0   -54.258       0.014592     0.077    0.00       0.598
    350.0   -62.360       0.014061     0.085    0.00       0.542
    300.0   -70.974       0.004685     0.096    0.00       0.258
    250.0   -74.772       0.003147     0.117    0.00       0.115
    200.0   -73.162       0.001000     0.153    0.00       0.039
    150.0   -73.680       0.001000     0.202    0.00       0.011
    100.0   -71.886       0.001000     0.405    0.00      -0.003
     80.0   -68.497       0.001000     0.755    0.00      -0.011
     60.0   -60.844       0.001000     2.042    0.00      -0.031
     40.0   -50.623       0.001000     5.238    0.00      -0.056
     30.0   -42.410       0.001000     8.440    0.00      -0.077
     25.0   -26.099       0.001000    10.124    0.00      -0.118
