  N levels =   24          CBMF=     9.802     SST=   26.51 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    23.839      14.672819     0.048    0.00       2.041
    950.0    19.615      14.410060     0.051    0.00       1.748
    900.0    17.810      11.281169     0.053    0.00       1.975
    850.0    15.205       9.433494     0.056    0.00       1.730
    800.0    12.680       7.663917     0.057    0.00       1.676
    750.0    10.079       6.272296     0.059    0.00       1.621
    700.0     7.109       5.147822     0.060    0.00       1.592
    650.0     3.790       4.195799     0.061    0.00       1.598
    600.0     0.034       3.385879     0.063    0.00       1.616
    550.0    -4.276       2.576342     0.066    0.00       1.637
    500.0    -8.557       1.815103     0.069    0.00       1.741
    450.0   -13.714       1.275455     0.073    0.00       1.987
    400.0   -19.765       0.632968     0.077    0.00       2.166
    350.0   -27.092       0.315049     0.085    0.00       1.897
    300.0   -35.994       0.175174     0.096    0.00       1.491
    250.0   -46.781       0.108358     0.117    0.00       1.417
    200.0   -59.874       0.033556     0.153    0.00       1.095
    150.0   -71.671       0.005347     0.202    0.00       0.347
    100.0   -69.000       0.001000     0.405    0.00      -0.092
     80.0   -66.256       0.001000     0.755    0.00      -0.138
     60.0   -59.417       0.001000     2.042    0.00      -0.275
     40.0   -49.329       0.001000     5.238    0.00      -0.476
     30.0   -41.331       0.001000     8.440    0.00      -0.636
     25.0   -26.728       0.001000    10.124    0.00      -0.928
