  N levels =   24          CBMF=    15.428     SST=   13.41 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    10.520       5.409639     0.048    0.00       1.338
    950.0     6.409       5.230254     0.051    0.00       1.569
    900.0     3.111       3.903729     0.053    0.00       1.489
    850.0    -0.419       3.027298     0.056    0.00       1.447
    800.0    -3.663       2.062285     0.057    0.00       1.516
    750.0    -6.991       1.237477     0.059    0.00       1.525
    700.0   -10.481       0.688509     0.060    0.00       1.432
    650.0   -14.520       0.390514     0.061    0.00       1.270
    600.0   -19.142       0.227354     0.063    0.00       1.089
    550.0   -24.413       0.136338     0.066    0.00       0.961
    500.0   -30.314       0.079196     0.069    0.00       0.992
    450.0   -36.872       0.045282     0.073    0.00       1.064
    400.0   -44.242       0.030262     0.077    0.00       1.006
    350.0   -52.534       0.021261     0.085    0.00       0.733
    300.0   -61.890       0.016911     0.096    0.00       0.639
    250.0   -71.130       0.005500     0.117    0.00       0.342
    200.0   -69.529       0.001000     0.153    0.00       0.107
    150.0   -72.150       0.001000     0.202    0.00      -0.020
    100.0   -72.193       0.001000     0.405    0.00      -0.019
     80.0   -70.117       0.001000     0.755    0.00      -0.061
     60.0   -63.150       0.001000     2.042    0.00      -0.200
     40.0   -52.517       0.001000     5.238    0.00      -0.413
     30.0   -43.494       0.001000     8.440    0.00      -0.593
     25.0   -26.241       0.001000    10.124    0.00      -0.938
