 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.014                  2.995                  0.652              
   950.000                 -1.084                  2.835                  0.826              
   900.000                 -4.864                  2.016                  0.737              
   850.000                 -8.412                  1.345                  0.652              
   800.000                -12.064                  0.855                  0.546              
   750.000                -15.868                  0.479                  0.417              
   700.000                -19.919                  0.226                  0.310              
   650.000                -24.312                  0.106                  0.243              
   600.000                -29.178                  0.060                  0.202              
   550.000                -34.585                  0.025                  0.170              
   500.000                -40.627                  0.020                  0.201              
   450.000                -47.293                  0.017                  0.302              
   400.000                -54.609                  0.014                  0.479              
   350.000                -62.697                  0.013                  0.830              
   300.000                -71.284                  0.004                  0.920              
   250.000                -74.960                  0.003                  0.973              
   200.000                -73.583                  0.001                  0.279              
   150.000                -74.137                  0.001                  0.157              
   100.000                -72.270                  0.001                  0.069              
    80.000                -68.795                  0.001                  0.035              
    60.000                -61.044                  0.001                  0.010              
    40.000                -50.754                  0.001                  0.002              
    30.000                -42.485                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
