  N levels =   24          CBMF=    14.122     SST=   15.24 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.370       6.308371     0.048    0.00       1.837
    950.0     8.247       6.105190     0.051    0.00       1.645
    900.0     5.181       4.436021     0.053    0.00       1.812
    850.0     1.787       3.349214     0.056    0.00       1.644
    800.0    -1.581       2.377023     0.057    0.00       1.643
    750.0    -4.599       1.442825     0.059    0.00       1.632
    700.0    -7.987       0.852731     0.060    0.00       1.624
    650.0   -11.792       0.497115     0.061    0.00       1.602
    600.0   -16.186       0.305822     0.063    0.00       1.556
    550.0   -21.320       0.219353     0.066    0.00       1.512
    500.0   -27.259       0.194735     0.069    0.00       1.547
    450.0   -33.947       0.158715     0.073    0.00       1.666
    400.0   -41.375       0.093957     0.077    0.00       1.722
    350.0   -49.655       0.052112     0.085    0.00       1.643
    300.0   -59.000       0.024329     0.096    0.00       1.347
    250.0   -69.281       0.007236     0.117    0.00       1.100
    200.0   -68.399       0.001000     0.153    0.00       0.649
    150.0   -68.093       0.001000     0.202    0.00       0.307
    100.0   -66.400       0.001000     0.405    0.00      -0.014
     80.0   -63.518       0.001000     0.755    0.00      -0.048
     60.0   -56.512       0.001000     2.042    0.00      -0.083
     40.0   -47.242       0.001000     5.238    0.00      -0.129
     30.0   -40.243       0.001000     8.440    0.00      -0.165
     25.0   -26.647       0.001000    10.124    0.00      -0.232
