 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.370                  6.308                  0.763              
   950.000                  8.247                  6.105                  0.945              
   900.000                  5.181                  4.436                  0.789              
   850.000                  1.787                  3.349                  0.740              
   800.000                 -1.581                  2.377                  0.679              
   750.000                 -4.599                  1.443                  0.616              
   700.000                 -7.987                  0.853                  0.560              
   650.000                -11.792                  0.497                  0.509              
   600.000                -16.186                  0.306                  0.459              
   550.000                -21.320                  0.219                  0.427              
   500.000                -27.259                  0.195                  0.425              
   450.000                -33.947                  0.159                  0.448              
   400.000                -41.375                  0.094                  0.458              
   350.000                -49.655                  0.052                  0.484              
   300.000                -59.000                  0.024                  0.501              
   250.000                -69.281                  0.007                  0.696              
   200.000                -68.399                  0.001                  0.623              
   150.000                -68.093                  0.001                  0.482              
   100.000                -66.400                  0.001                  0.228              
    80.000                -63.518                  0.001                  0.026              
    60.000                -56.512                  0.001                  0.009              
    40.000                -47.242                  0.001                  0.003              
    30.000                -40.243                  0.001                  0.001              
    25.000                -26.647                  0.001                  0.000              
