  N levels =   24          CBMF=    21.086     SST=    6.81 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.380       3.094036     0.048    0.00       1.444
    950.0    -0.717       2.935713     0.051    0.00       1.237
    900.0    -4.467       2.100102     0.053    0.00       1.518
    850.0    -8.003       1.400835     0.056    0.00       1.505
    800.0   -11.631       0.880430     0.057    0.00       1.605
    750.0   -15.400       0.485432     0.059    0.00       1.619
    700.0   -19.398       0.256455     0.060    0.00       1.590
    650.0   -23.850       0.135287     0.061    0.00       1.528
    600.0   -28.735       0.067112     0.063    0.00       1.438
    550.0   -34.092       0.027090     0.066    0.00       1.286
    500.0   -40.118       0.020121     0.069    0.00       1.241
    450.0   -46.790       0.017436     0.073    0.00       1.291
    400.0   -54.112       0.014925     0.077    0.00       1.257
    350.0   -62.216       0.014067     0.085    0.00       1.180
    300.0   -70.842       0.004796     0.096    0.00       1.015
    250.0   -74.680       0.003192     0.117    0.00       0.849
    200.0   -73.002       0.001000     0.153    0.00       0.650
    150.0   -73.508       0.001000     0.202    0.00       0.366
    100.0   -71.750       0.001000     0.405    0.00       0.090
     80.0   -68.361       0.001000     0.755    0.00      -0.004
     60.0   -60.725       0.001000     2.042    0.00      -0.021
     40.0   -50.558       0.001000     5.238    0.00      -0.038
     30.0   -42.376       0.001000     8.440    0.00      -0.051
     25.0   -26.107       0.001000    10.124    0.00      -0.078
