  N levels =   24          CBMF=    21.566     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.990       2.988959     0.048    0.00       1.076
    950.0    -1.108       2.829208     0.051    0.00       1.487
    900.0    -4.893       2.007997     0.053    0.00       1.512
    850.0    -8.449       1.341209     0.056    0.00       1.538
    800.0   -12.103       0.845729     0.057    0.00       1.611
    750.0   -15.877       0.471404     0.059    0.00       1.588
    700.0   -19.923       0.243348     0.060    0.00       1.501
    650.0   -24.378       0.118693     0.061    0.00       1.375
    600.0   -29.247       0.055590     0.063    0.00       1.208
    550.0   -34.618       0.024857     0.066    0.00       0.881
    500.0   -40.660       0.019164     0.069    0.00       0.758
    450.0   -47.326       0.016210     0.073    0.00       0.744
    400.0   -54.642       0.013841     0.077    0.00       0.643
    350.0   -62.731       0.013382     0.085    0.00       0.582
    300.0   -71.311       0.004450     0.096    0.00       0.289
    250.0   -74.964       0.003054     0.117    0.00       0.183
    200.0   -73.592       0.001000     0.153    0.00       0.096
    150.0   -74.146       0.001000     0.202    0.00       0.025
    100.0   -72.278       0.001000     0.405    0.00      -0.001
     80.0   -68.803       0.001000     0.755    0.00      -0.006
     60.0   -61.051       0.001000     2.042    0.00      -0.017
     40.0   -50.760       0.001000     5.238    0.00      -0.032
     30.0   -42.489       0.001000     8.440    0.00      -0.043
     25.0   -26.079       0.001000    10.124    0.00      -0.068
