  N levels =   24          CBMF=    21.545     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.002       2.991474     0.048    0.00       1.004
    950.0    -1.096       2.831958     0.051    0.00       1.469
    900.0    -4.878       2.010864     0.053    0.00       1.488
    850.0    -8.428       1.341300     0.056    0.00       1.527
    800.0   -12.077       0.850115     0.057    0.00       1.604
    750.0   -15.871       0.486523     0.059    0.00       1.585
    700.0   -19.942       0.235771     0.060    0.00       1.493
    650.0   -24.355       0.108723     0.061    0.00       1.360
    600.0   -29.207       0.055498     0.063    0.00       1.181
    550.0   -34.601       0.024992     0.066    0.00       0.825
    500.0   -40.647       0.019554     0.069    0.00       0.696
    450.0   -47.313       0.016588     0.073    0.00       0.665
    400.0   -54.628       0.014168     0.077    0.00       0.553
    350.0   -62.715       0.013397     0.085    0.00       0.506
    300.0   -71.299       0.004476     0.096    0.00       0.218
    250.0   -74.965       0.003053     0.117    0.00       0.125
    200.0   -73.590       0.001000     0.153    0.00       0.056
    150.0   -74.144       0.001000     0.202    0.00       0.015
    100.0   -72.275       0.001000     0.405    0.00      -0.001
     80.0   -68.800       0.001000     0.755    0.00      -0.005
     60.0   -61.048       0.001000     2.042    0.00      -0.015
     40.0   -50.758       0.001000     5.238    0.00      -0.027
     30.0   -42.488       0.001000     8.440    0.00      -0.038
     25.0   -26.080       0.001000    10.124    0.00      -0.060
