 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.360                  3.280                  0.703              
   950.000                  0.276                  3.105                  0.878              
   900.000                 -3.537                  2.286                  0.766              
   850.000                 -7.046                  1.553                  0.706              
   800.000                -10.621                  0.996                  0.616              
   750.000                -14.345                  0.585                  0.509              
   700.000                -18.351                  0.297                  0.424              
   650.000                -22.698                  0.161                  0.363              
   600.000                -27.586                  0.090                  0.318              
   550.000                -32.937                  0.039                  0.296              
   500.000                -38.921                  0.026                  0.314              
   450.000                -45.648                  0.024                  0.405              
   400.000                -53.007                  0.019                  0.533              
   350.000                -61.098                  0.015                  0.624              
   300.000                -69.942                  0.005                  0.749              
   250.000                -74.167                  0.003                  0.848              
   200.000                -72.062                  0.001                  0.376              
   150.000                -72.493                  0.001                  0.291              
   100.000                -70.881                  0.001                  0.141              
    80.000                -67.656                  0.001                  0.027              
    60.000                -60.145                  0.001                  0.008              
    40.000                -50.143                  0.001                  0.002              
    30.000                -42.115                  0.001                  0.001              
    25.000                -26.171                  0.001                  0.000              
