  N levels =   24          CBMF=    20.879     SST=    7.55 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.360       3.279833     0.048    0.00       1.448
    950.0     0.276       3.104830     0.051    0.00       1.537
    900.0    -3.537       2.285510     0.053    0.00       1.631
    850.0    -7.046       1.552715     0.056    0.00       1.589
    800.0   -10.621       0.995978     0.057    0.00       1.647
    750.0   -14.345       0.584935     0.059    0.00       1.624
    700.0   -18.351       0.297026     0.060    0.00       1.557
    650.0   -22.698       0.161267     0.061    0.00       1.460
    600.0   -27.586       0.089623     0.063    0.00       1.333
    550.0   -32.937       0.038884     0.066    0.00       1.187
    500.0   -38.921       0.025681     0.069    0.00       1.137
    450.0   -45.648       0.024053     0.073    0.00       1.187
    400.0   -53.007       0.019025     0.077    0.00       1.136
    350.0   -61.098       0.014929     0.085    0.00       1.050
    300.0   -69.942       0.005475     0.096    0.00       0.767
    250.0   -74.167       0.003458     0.117    0.00       0.559
    200.0   -72.062       0.001000     0.153    0.00       0.334
    150.0   -72.493       0.001000     0.202    0.00       0.164
    100.0   -70.881       0.001000     0.405    0.00       0.004
     80.0   -67.656       0.001000     0.755    0.00      -0.014
     60.0   -60.145       0.001000     2.042    0.00      -0.032
     40.0   -50.143       0.001000     5.238    0.00      -0.057
     30.0   -42.115       0.001000     8.440    0.00      -0.078
     25.0   -26.171       0.001000    10.124    0.00      -0.117
