  N levels =   24          CBMF=     9.793     SST=   26.58 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    23.920      14.747854     0.048    0.00       2.006
    950.0    19.695      14.484741     0.051    0.00       1.445
    900.0    17.896      11.344648     0.053    0.00       1.913
    850.0    15.290       9.496621     0.056    0.00       1.735
    800.0    12.767       7.722984     0.057    0.00       1.764
    750.0    10.168       6.331638     0.059    0.00       1.745
    700.0     7.200       5.204752     0.060    0.00       1.732
    650.0     3.883       4.248813     0.061    0.00       1.731
    600.0     0.131       3.433420     0.063    0.00       1.747
    550.0    -4.178       2.618819     0.066    0.00       1.781
    500.0    -8.449       1.846978     0.069    0.00       1.865
    450.0   -13.594       1.303237     0.073    0.00       1.983
    400.0   -19.644       0.671979     0.077    0.00       2.050
    350.0   -26.925       0.302319     0.085    0.00       2.267
    300.0   -35.814       0.171895     0.096    0.00       1.982
    250.0   -46.590       0.104720     0.117    0.00       1.715
    200.0   -59.692       0.033921     0.153    0.00       1.307
    150.0   -70.546       0.004619     0.202    0.00       0.762
    100.0   -67.292       0.001000     0.405    0.00       0.005
     80.0   -62.394       0.001000     0.755    0.00      -0.108
     60.0   -54.675       0.001000     2.042    0.00      -0.185
     40.0   -45.409       0.001000     5.238    0.00      -0.277
     30.0   -38.867       0.001000     8.440    0.00      -0.343
     25.0   -26.939       0.001000    10.124    0.00      -0.462
