 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.345                  3.904                  0.693              
   950.000                  2.259                  3.725                  0.869              
   900.000                 -1.421                  2.904                  0.747              
   850.000                 -4.898                  2.047                  0.688              
   800.000                 -8.445                  1.332                  0.591              
   750.000                -12.090                  0.718                  0.472              
   700.000                -15.904                  0.339                  0.375              
   650.000                -20.221                  0.163                  0.305              
   600.000                -25.033                  0.082                  0.255              
   550.000                -30.390                  0.046                  0.237              
   500.000                -36.315                  0.030                  0.275              
   450.000                -42.863                  0.022                  0.406              
   400.000                -50.132                  0.017                  0.573              
   350.000                -58.264                  0.015                  0.687              
   300.000                -67.303                  0.008                  0.895              
   250.000                -73.553                  0.004                  1.047              
   200.000                -70.782                  0.001                  0.268              
   150.000                -71.189                  0.001                  0.116              
   100.000                -69.790                  0.001                  0.060              
    80.000                -66.648                  0.001                  0.036              
    60.000                -59.276                  0.001                  0.012              
    40.000                -49.453                  0.001                  0.003              
    30.000                -41.683                  0.001                  0.001              
    25.000                -26.287                  0.001                  0.000              
