  N levels =   24          CBMF=    19.620     SST=   10.03 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.193       4.152050     0.048    0.00       1.023
    950.0     3.099       3.968239     0.051    0.00       1.304
    900.0    -0.610       3.089701     0.053    0.00       1.364
    850.0    -4.138       2.215545     0.056    0.00       1.462
    800.0    -7.600       1.330244     0.057    0.00       1.611
    750.0   -10.987       0.691676     0.059    0.00       1.616
    700.0   -14.715       0.362392     0.060    0.00       1.491
    650.0   -18.877       0.223822     0.061    0.00       1.313
    600.0   -23.628       0.134306     0.063    0.00       1.087
    550.0   -28.938       0.081293     0.066    0.00       0.850
    500.0   -34.900       0.051588     0.069    0.00       0.733
    450.0   -41.689       0.109116     0.073    0.00       0.726
    400.0   -49.250       0.090558     0.077    0.00       0.600
    350.0   -57.415       0.020728     0.085    0.00       0.472
    300.0   -66.396       0.009198     0.096    0.00       0.237
    250.0   -73.482       0.003833     0.117    0.00       0.009
    200.0   -71.760       0.001000     0.153    0.00       0.011
    150.0   -72.991       0.001000     0.202    0.00      -0.000
    100.0   -72.914       0.001000     0.405    0.00      -0.000
     80.0   -71.253       0.001000     0.755    0.00      -0.002
     60.0   -66.145       0.001000     2.042    0.00      -0.008
     40.0   -59.242       0.001000     5.238    0.00      -0.017
     30.0   -54.702       0.001000     8.440    0.00      -0.022
     25.0   -48.182       0.001000    10.124    0.00      -0.032
