  N levels =   24          CBMF=    21.501     SST=    6.50 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.026       2.998470     0.048    0.00       0.993
    950.0    -1.071       2.838961     0.051    0.00       1.456
    900.0    -4.849       2.020293     0.053    0.00       1.469
    850.0    -8.398       1.348986     0.056    0.00       1.520
    800.0   -12.052       0.857461     0.057    0.00       1.608
    750.0   -15.858       0.471462     0.059    0.00       1.592
    700.0   -19.888       0.220308     0.060    0.00       1.497
    650.0   -24.280       0.109486     0.061    0.00       1.355
    600.0   -29.161       0.061748     0.063    0.00       1.167
    550.0   -34.568       0.025297     0.066    0.00       0.810
    500.0   -40.609       0.019640     0.069    0.00       0.666
    450.0   -47.275       0.016693     0.073    0.00       0.630
    400.0   -54.591       0.014256     0.077    0.00       0.518
    350.0   -62.679       0.013465     0.085    0.00       0.475
    300.0   -71.269       0.004495     0.096    0.00       0.187
    250.0   -74.953       0.003059     0.117    0.00       0.087
    200.0   -73.575       0.001000     0.153    0.00       0.029
    150.0   -74.129       0.001000     0.202    0.00       0.010
    100.0   -72.263       0.001000     0.405    0.00      -0.001
     80.0   -68.789       0.001000     0.755    0.00      -0.007
     60.0   -61.039       0.001000     2.042    0.00      -0.020
     40.0   -50.750       0.001000     5.238    0.00      -0.037
     30.0   -42.483       0.001000     8.440    0.00      -0.051
     25.0   -26.081       0.001000    10.124    0.00      -0.079
