  N levels =   24          CBMF=    21.171     SST=    6.73 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.287       3.067658     0.048    0.00       0.957
    950.0    -0.811       2.909121     0.051    0.00       1.401
    900.0    -4.567       2.076771     0.053    0.00       1.426
    850.0    -8.106       1.383036     0.056    0.00       1.510
    800.0   -11.736       0.871178     0.057    0.00       1.620
    750.0   -15.514       0.491520     0.059    0.00       1.587
    700.0   -19.540       0.257375     0.060    0.00       1.475
    650.0   -23.988       0.128618     0.061    0.00       1.316
    600.0   -28.858       0.061587     0.063    0.00       1.127
    550.0   -34.215       0.026472     0.066    0.00       0.798
    500.0   -40.248       0.019892     0.069    0.00       0.638
    450.0   -46.918       0.017124     0.073    0.00       0.600
    400.0   -54.240       0.014637     0.077    0.00       0.457
    350.0   -62.342       0.014108     0.085    0.00       0.419
    300.0   -70.958       0.004695     0.096    0.00       0.133
    250.0   -74.781       0.003143     0.117    0.00       0.051
    200.0   -73.208       0.001000     0.153    0.00       0.017
    150.0   -73.750       0.001000     0.202    0.00       0.002
    100.0   -72.014       0.001000     0.405    0.00      -0.004
     80.0   -68.590       0.001000     0.755    0.00      -0.015
     60.0   -60.878       0.001000     2.042    0.00      -0.041
     40.0   -50.646       0.001000     5.238    0.00      -0.075
     30.0   -42.419       0.001000     8.440    0.00      -0.102
     25.0   -26.096       0.001000    10.124    0.00      -0.157
