 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.287                  3.068                  0.635              
   950.000                 -0.811                  2.909                  0.804              
   900.000                 -4.567                  2.077                  0.739              
   850.000                 -8.106                  1.383                  0.661              
   800.000                -11.736                  0.871                  0.546              
   750.000                -15.514                  0.492                  0.402              
   700.000                -19.540                  0.257                  0.290              
   650.000                -23.988                  0.129                  0.224              
   600.000                -28.858                  0.062                  0.190              
   550.000                -34.215                  0.026                  0.169              
   500.000                -40.248                  0.020                  0.209              
   450.000                -46.918                  0.017                  0.350              
   400.000                -54.240                  0.015                  0.590              
   350.000                -62.342                  0.014                  0.907              
   300.000                -70.958                  0.005                  1.008              
   250.000                -74.781                  0.003                  1.000              
   200.000                -73.208                  0.001                  0.184              
   150.000                -73.750                  0.001                  0.149              
   100.000                -72.014                  0.001                  0.084              
    80.000                -68.590                  0.001                  0.045              
    60.000                -60.878                  0.001                  0.014              
    40.000                -50.646                  0.001                  0.003              
    30.000                -42.419                  0.001                  0.001              
    25.000                -26.096                  0.001                  0.000              
