 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.618                  3.161                  0.678              
   950.000                 -0.481                  3.003                  0.852              
   900.000                 -4.213                  2.163                  0.751              
   850.000                 -7.741                  1.449                  0.682              
   800.000                -11.351                  0.914                  0.581              
   750.000                -15.119                  0.528                  0.457              
   700.000                -19.154                  0.250                  0.361              
   650.000                -23.518                  0.122                  0.294              
   600.000                -28.377                  0.066                  0.253              
   550.000                -33.753                  0.029                  0.230              
   500.000                -39.784                  0.022                  0.255              
   450.000                -46.455                  0.019                  0.364              
   400.000                -53.773                  0.016                  0.526              
   350.000                -61.866                  0.015                  0.691              
   300.000                -70.575                  0.005                  0.848              
   250.000                -74.509                  0.003                  0.947              
   200.000                -72.684                  0.001                  0.359              
   150.000                -73.170                  0.001                  0.174              
   100.000                -71.464                  0.001                  0.057              
    80.000                -68.157                  0.001                  0.031              
    60.000                -60.552                  0.001                  0.009              
    40.000                -50.423                  0.001                  0.002              
    30.000                -42.295                  0.001                  0.001              
    25.000                -26.127                  0.001                  0.000              
