 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.720                  3.686                  0.651              
   950.000                  1.630                  3.506                  0.821              
   900.000                 -2.151                  2.663                  0.751              
   850.000                 -5.694                  1.882                  0.697              
   800.000                 -9.201                  1.184                  0.583              
   750.000                -12.753                  0.616                  0.447              
   700.000                -16.587                  0.303                  0.346              
   650.000                -20.870                  0.211                  0.293              
   600.000                -25.729                  0.108                  0.272              
   550.000                -30.994                  0.060                  0.279              
   500.000                -36.935                  0.041                  0.345              
   450.000                -43.647                  0.062                  0.545              
   400.000                -51.099                  0.080                  0.828              
   350.000                -59.289                  0.018                  0.878              
   300.000                -68.114                  0.007                  1.012              
   250.000                -74.008                  0.004                  0.999              
   200.000                -72.261                  0.001                  0.200              
   150.000                -73.309                  0.001                  0.155              
   100.000                -72.157                  0.001                  0.098              
    80.000                -69.028                  0.001                  0.060              
    60.000                -61.104                  0.001                  0.022              
    40.000                -50.522                  0.001                  0.006              
    30.000                -42.212                  0.001                  0.002              
    25.000                -26.090                  0.001                  0.001              
