 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.831                  3.738                  0.665              
   950.000                  1.742                  3.562                  0.837              
   900.000                 -2.010                  2.761                  0.742              
   850.000                 -5.542                  1.945                  0.683              
   800.000                 -9.107                  1.196                  0.576              
   750.000                -12.660                  0.598                  0.437              
   700.000                -16.506                  0.271                  0.331              
   650.000                -20.792                  0.122                  0.265              
   600.000                -25.569                  0.059                  0.233              
   550.000                -30.913                  0.034                  0.235              
   500.000                -36.857                  0.024                  0.292              
   450.000                -43.443                  0.021                  0.469              
   400.000                -50.739                  0.019                  0.702              
   350.000                -58.940                  0.018                  0.812              
   300.000                -67.939                  0.007                  1.041              
   250.000                -73.830                  0.004                  1.001              
   200.000                -71.557                  0.001                  0.163              
   150.000                -72.271                  0.001                  0.129              
   100.000                -70.903                  0.001                  0.081              
    80.000                -67.658                  0.001                  0.048              
    60.000                -59.975                  0.001                  0.016              
    40.000                -49.877                  0.001                  0.004              
    30.000                -41.919                  0.001                  0.002              
    25.000                -26.220                  0.001                  0.000              
